pool,trigger_gap_bps,base_fee_bps,start_concession_bps,concession_growth_bps_per_sec,max_fee_bps,recapture_pct,auction_clear_rate,mean_solver_payout_bps,n_trigger_events,lp_net_quote_token,fixed_fee_v3_recapture_pct,reprice_execution_rate,window_count,pools_outperforming_baseline,mean_recapture_across_pools,std_recapture_across_pools
weth_usdc_3000,10.0,30.0,10.0,0.5,5000.0,99.23072233996427,0.24062165058949625,76.92776600357313,1866,-26484.049070326746,52.57093093406248,0.24062165058949625,31,0,99.4042946204595,0.28247741638734625
weth_usdc_3000,10.0,30.0,10.0,1.0,500.0,98.56447266423731,0.24062165058949625,143.55273357626857,1866,-49421.13670682769,52.57093093406248,0.24062165058949625,31,0,98.76948252731573,0.4245044737837851
weth_usdc_3000,10.0,30.0,10.0,1.0,2500.0,98.56447266423731,0.24062165058949625,143.55273357626857,1866,-49421.13670682769,52.57093093406248,0.24062165058949625,31,0,98.91276517991736,0.5632004350978885
weth_usdc_3000,10.0,30.0,10.0,1.0,5000.0,98.56447266423731,0.24062165058949625,143.55273357626857,1866,-49421.13670682769,52.57093093406248,0.24062165058949625,31,0,98.91276517991736,0.5632004350978885
weth_usdc_3000,10.0,30.0,10.0,5.0,500.0,93.42877792010931,0.24062165058949625,657.1222079890696,1866,-226228.54797025607,52.57093093406248,0.24062165058949625,31,0,94.22649728993126,1.7318707255965642
weth_usdc_3000,10.0,30.0,10.0,5.0,2500.0,93.42877792010931,0.24062165058949625,657.1222079890696,1866,-226228.54797025607,52.57093093406248,0.24062165058949625,31,0,95.20928767450243,2.6822471548752804
weth_usdc_3000,10.0,30.0,10.0,5.0,5000.0,93.42877792010931,0.24062165058949625,657.1222079890696,1866,-226228.54797025607,52.57093093406248,0.24062165058949625,31,0,95.20928767450243,2.6822471548752804
weth_usdc_3000,10.0,30.0,30.0,0.5,500.0,99.0315094232741,0.24062165058949625,96.84905767259043,1866,-33342.38505894807,52.57093093406248,0.24062165058949625,31,0,99.13329834093761,0.21231961186865053
weth_usdc_3000,10.0,30.0,30.0,0.5,2500.0,99.0315094232741,0.24062165058949625,96.84905767259043,1866,-33342.38505894807,52.57093093406248,0.24062165058949625,31,0,99.20520182387011,0.2818830362697741
weth_usdc_3000,10.0,30.0,30.0,0.5,5000.0,99.0315094232741,0.24062165058949625,96.84905767259043,1866,-33342.38505894807,52.57093093406248,0.24062165058949625,31,0,99.20520182387011,0.2818830362697741
weth_usdc_3000,10.0,30.0,30.0,1.0,500.0,98.36544171109863,0.24062165058949625,163.4558288901368,1866,-56273.20820620534,52.57093093406248,0.24062165058949625,31,0,98.57085805558938,0.42406306963923374
weth_usdc_3000,10.0,30.0,30.0,1.0,2500.0,98.36544171109863,0.24062165058949625,163.4558288901368,1866,-56273.20820620534,52.57093093406248,0.24062165058949625,31,0,98.71395594874673,0.5626152531472389
weth_usdc_3000,10.0,30.0,30.0,1.0,5000.0,98.36544171109863,0.24062165058949625,163.4558288901368,1866,-56273.20820620534,52.57093093406248,0.24062165058949625,31,0,98.71395594874673,0.5626152531472389
weth_usdc_3000,10.0,30.0,30.0,5.0,500.0,93.23492280073592,0.24062165058949625,676.5077199264088,1866,-232902.43018565862,52.57093093406248,0.24062165058949625,31,0,94.03453092617518,1.7280563014801964
weth_usdc_3000,10.0,30.0,30.0,5.0,2500.0,93.23492280073592,0.24062165058949625,676.5077199264088,1866,-232902.43018565862,52.57093093406248,0.24062165058949625,31,0,95.01662980046083,2.678073504874022
weth_usdc_3000,10.0,30.0,30.0,5.0,5000.0,93.23492280073592,0.24062165058949625,676.5077199264088,1866,-232902.43018565862,52.57093093406248,0.24062165058949625,31,0,95.01662980046083,2.678073504874022
weth_usdc_3000,10.0,30.0,100.0,0.5,500.0,98.33649603931867,0.24062165058949625,166.35039606813191,1866,-57269.72562978189,52.57093093406248,0.24062165058949625,31,0,98.43898163015001,0.21101468188001132
weth_usdc_3000,10.0,30.0,100.0,0.5,2500.0,98.33649603931867,0.24062165058949625,166.35039606813191,1866,-57269.72562978189,52.57093093406248,0.24062165058949625,31,0,98.51008140142848,0.279891320442585
weth_usdc_3000,10.0,30.0,100.0,0.5,5000.0,98.33649603931867,0.24062165058949625,166.35039606813191,1866,-57269.72562978189,52.57093093406248,0.24062165058949625,31,0,98.51008140142848,0.279891320442585
weth_usdc_3000,10.0,30.0,100.0,1.0,500.0,97.67134840538633,0.24062165058949625,232.8651594613673,1866,-80168.8730913863,52.57093093406248,0.24062165058949625,31,0,97.87821120504215,0.42329065461314297
weth_usdc_3000,10.0,30.0,100.0,1.0,2500.0,97.67134840538633,0.24062165058949625,232.8651594613673,1866,-80168.8730913863,52.57093093406248,0.24062165058949625,31,0,98.02011615269241,0.5608030699899014
weth_usdc_3000,10.0,30.0,100.0,1.0,5000.0,97.67134840538633,0.24062165058949625,232.8651594613673,1866,-80168.8730913863,52.57093093406248,0.24062165058949625,31,0,98.02011615269241,0.5608030699899014
weth_usdc_3000,10.0,30.0,100.0,5.0,500.0,92.55965869033302,0.24062165058949625,744.0341309666983,1866,-256149.85925374072,52.57093093406248,0.24062165058949625,31,0,93.36627726522914,1.7134436568709395
weth_usdc_3000,10.0,30.0,100.0,5.0,2500.0,92.55965869033302,0.24062165058949625,744.0341309666983,1866,-256149.85925374072,52.57093093406248,0.24062165058949625,31,0,94.34559298666291,2.661809555046033
weth_usdc_3000,10.0,30.0,100.0,5.0,5000.0,92.55965869033302,0.24062165058949625,744.0341309666983,1866,-256149.85925374072,52.57093093406248,0.24062165058949625,31,0,94.34559298666291,2.661809555046033
weth_usdc_3000,25.0,1.0,10.0,0.5,500.0,98.90231040032731,1.0,9.88592483140894,1092,-37695.6655902962,52.57093093406248,1.0,31,4,98.52008306979434,0.8531004431389366
weth_usdc_3000,25.0,1.0,10.0,0.5,2500.0,98.90231040032731,1.0,9.88592483140894,1092,-37695.6655902962,52.57093093406248,1.0,31,4,98.64697281455453,0.9326629008230136
weth_usdc_3000,25.0,1.0,10.0,0.5,5000.0,98.90231040032731,1.0,9.88592483140894,1092,-37695.6655902962,52.57093093406248,1.0,31,4,98.64697281455453,0.9326629008230136
weth_usdc_3000,25.0,1.0,10.0,1.0,500.0,98.90231040032731,1.0,9.88592483140894,1092,-37695.6655902962,52.57093093406248,1.0,31,4,98.50755722506543,0.8423950829263297
weth_usdc_3000,25.0,1.0,10.0,1.0,2500.0,98.90231040032731,1.0,9.88592483140894,1092,-37695.6655902962,52.57093093406248,1.0,31,4,98.64697281455453,0.9326629008230136
weth_usdc_3000,25.0,1.0,10.0,1.0,5000.0,98.90231040032731,1.0,9.88592483140894,1092,-37695.6655902962,52.57093093406248,1.0,31,4,98.64697281455453,0.9326629008230136
weth_usdc_3000,25.0,1.0,10.0,5.0,500.0,98.90231040032731,1.0,9.88592483140894,1092,-37695.6655902962,52.57093093406248,1.0,31,4,98.06679911724325,0.7758996785427847
weth_usdc_3000,25.0,1.0,10.0,5.0,2500.0,98.90231040032731,1.0,9.88592483140894,1092,-37695.6655902962,52.57093093406248,1.0,31,4,98.64697281455453,0.9326629008230136
weth_usdc_3000,25.0,1.0,10.0,5.0,5000.0,98.90231040032731,1.0,9.88592483140894,1092,-37695.6655902962,52.57093093406248,1.0,31,4,98.64697281455453,0.9326629008230136
weth_usdc_3000,25.0,1.0,30.0,0.5,500.0,98.70459190369913,1.0,29.65777449422682,1092,-44485.49974025471,52.57093093406248,1.0,31,4,98.32321787412732,0.8511098555854256
weth_usdc_3000,25.0,1.0,30.0,0.5,2500.0,98.70459190369913,1.0,29.65777449422682,1092,-44485.49974025471,52.57093093406248,1.0,31,4,98.449846319873,0.9305147393079253
weth_usdc_3000,25.0,1.0,30.0,0.5,5000.0,98.70459190369913,1.0,29.65777449422682,1092,-44485.49974025471,52.57093093406248,1.0,31,4,98.449846319873,0.9305147393079253
weth_usdc_3000,25.0,1.0,30.0,1.0,500.0,98.70459190369913,1.0,29.65777449422682,1092,-44485.49974025471,52.57093093406248,1.0,31,4,98.31069202939841,0.8404053609902077
weth_usdc_3000,25.0,1.0,30.0,1.0,2500.0,98.70459190369913,1.0,29.65777449422682,1092,-44485.49974025471,52.57093093406248,1.0,31,4,98.449846319873,0.9305147393079253
weth_usdc_3000,25.0,1.0,30.0,1.0,5000.0,98.70459190369913,1.0,29.65777449422682,1092,-44485.49974025471,52.57093093406248,1.0,31,4,98.449846319873,0.9305147393079253
weth_usdc_3000,25.0,1.0,30.0,5.0,500.0,98.70459190369913,1.0,29.65777449422682,1092,-44485.49974025471,52.57093093406248,1.0,31,4,97.8698825229333,0.7748290064296426
weth_usdc_3000,25.0,1.0,30.0,5.0,2500.0,98.70459190369913,1.0,29.65777449422682,1092,-44485.49974025471,52.57093093406248,1.0,31,4,98.449846319873,0.9305147393079253
weth_usdc_3000,25.0,1.0,30.0,5.0,5000.0,98.70459190369913,1.0,29.65777449422682,1092,-44485.49974025471,52.57093093406248,1.0,31,4,98.449846319873,0.9305147393079253
weth_usdc_3000,25.0,1.0,100.0,0.5,500.0,98.0125771655005,1.0,98.8592483140894,1092,-68249.91926510949,52.57093093406248,1.0,31,4,97.63418968929277,0.8441428068437903
weth_usdc_3000,25.0,1.0,100.0,0.5,2500.0,98.0125771655005,1.0,98.8592483140894,1092,-68249.91926510949,52.57093093406248,1.0,31,4,97.75990358848763,0.9229961744883945
weth_usdc_3000,25.0,1.0,100.0,0.5,5000.0,98.0125771655005,1.0,98.8592483140894,1092,-68249.91926510949,52.57093093406248,1.0,31,4,97.75990358848763,0.9229961744883945
weth_usdc_3000,25.0,1.0,100.0,1.0,500.0,98.0125771655005,1.0,98.8592483140894,1092,-68249.91926510949,52.57093093406248,1.0,31,4,97.62166384456386,0.8334413745633069
weth_usdc_3000,25.0,1.0,100.0,1.0,2500.0,98.0125771655005,1.0,98.8592483140894,1092,-68249.91926510949,52.57093093406248,1.0,31,4,97.75990358848763,0.9229961744883945
weth_usdc_3000,25.0,1.0,100.0,1.0,5000.0,98.0125771655005,1.0,98.8592483140894,1092,-68249.91926510949,52.57093093406248,1.0,31,4,97.75990358848763,0.9229961744883945
weth_usdc_3000,25.0,1.0,100.0,5.0,500.0,98.0125771655005,1.0,98.8592483140894,1092,-68249.91926510949,52.57093093406248,1.0,31,4,97.18067444284841,0.7711124778496953
weth_usdc_3000,25.0,1.0,100.0,5.0,2500.0,98.0125771655005,1.0,98.8592483140894,1092,-68249.91926510949,52.57093093406248,1.0,31,4,97.75990358848763,0.9229961744883945
weth_usdc_3000,25.0,1.0,100.0,5.0,5000.0,98.0125771655005,1.0,98.8592483140894,1092,-68249.91926510949,52.57093093406248,1.0,31,4,97.75990358848763,0.9229961744883945
weth_usdc_3000,25.0,5.0,10.0,0.5,500.0,99.43645468411671,1.0,9.896839754664443,1094,-19354.617657292587,52.57093093406248,1.0,31,4,99.25461180128988,0.3841467855076943
weth_usdc_3000,25.0,5.0,10.0,0.5,2500.0,99.43645468411671,1.0,9.896839754664443,1094,-19354.617657292587,52.57093093406248,1.0,31,4,99.3205943008988,0.4262364687878751
weth_usdc_3000,25.0,5.0,10.0,0.5,5000.0,99.43645468411671,1.0,9.896839754664443,1094,-19354.617657292587,52.57093093406248,1.0,31,4,99.3205943008988,0.4262364687878751
weth_usdc_3000,25.0,5.0,10.0,1.0,500.0,99.43645468411671,1.0,9.896839754664443,1094,-19354.617657292587,52.57093093406248,1.0,31,4,99.24208773246816,0.3736613221192182
weth_usdc_3000,25.0,5.0,10.0,1.0,2500.0,99.43645468411671,1.0,9.896839754664443,1094,-19354.617657292587,52.57093093406248,1.0,31,4,99.3205943008988,0.4262364687878751
weth_usdc_3000,25.0,5.0,10.0,1.0,5000.0,99.43645468411671,1.0,9.896839754664443,1094,-19354.617657292587,52.57093093406248,1.0,31,4,99.3205943008988,0.4262364687878751
weth_usdc_3000,25.0,5.0,10.0,5.0,500.0,99.43645468411671,1.0,9.896839754664443,1094,-19354.617657292587,52.57093093406248,1.0,31,4,98.789061979156,0.6581126907079559
weth_usdc_3000,25.0,5.0,10.0,5.0,2500.0,99.43645468411671,1.0,9.896839754664443,1094,-19354.617657292587,52.57093093406248,1.0,31,4,99.3205943008988,0.4262364687878751
weth_usdc_3000,25.0,5.0,10.0,5.0,5000.0,99.43645468411671,1.0,9.896839754664443,1094,-19354.617657292587,52.57093093406248,1.0,31,4,99.3205943008988,0.4262364687878751
weth_usdc_3000,25.0,5.0,30.0,0.5,500.0,99.23851788902343,1.0,29.690519263993327,1094,-26152.635281369337,52.57093093406248,1.0,31,4,99.05748786486151,0.38230036171677534
weth_usdc_3000,25.0,5.0,30.0,0.5,2500.0,99.23851788902343,1.0,29.690519263993327,1094,-26152.635281369337,52.57093093406248,1.0,31,4,99.12323115063344,0.4242481161063678
weth_usdc_3000,25.0,5.0,30.0,0.5,5000.0,99.23851788902343,1.0,29.690519263993327,1094,-26152.635281369337,52.57093093406248,1.0,31,4,99.12323115063344,0.4242481161063678
weth_usdc_3000,25.0,5.0,30.0,1.0,500.0,99.23851788902343,1.0,29.690519263993327,1094,-26152.635281369337,52.57093093406248,1.0,31,4,99.0449637960398,0.37181760614958387
weth_usdc_3000,25.0,5.0,30.0,1.0,2500.0,99.23851788902343,1.0,29.690519263993327,1094,-26152.635281369337,52.57093093406248,1.0,31,4,99.12323115063344,0.4242481161063678
weth_usdc_3000,25.0,5.0,30.0,1.0,5000.0,99.23851788902343,1.0,29.690519263993327,1094,-26152.635281369337,52.57093093406248,1.0,31,4,99.12323115063344,0.4242481161063678
weth_usdc_3000,25.0,5.0,30.0,5.0,500.0,99.23851788902343,1.0,29.690519263993327,1094,-26152.635281369337,52.57093093406248,1.0,31,4,98.59189148737276,0.658319596063685
weth_usdc_3000,25.0,5.0,30.0,5.0,2500.0,99.23851788902343,1.0,29.690519263993327,1094,-26152.635281369337,52.57093093406248,1.0,31,4,99.12323115063344,0.4242481161063678
weth_usdc_3000,25.0,5.0,30.0,5.0,5000.0,99.23851788902343,1.0,29.690519263993327,1094,-26152.635281369337,52.57093093406248,1.0,31,4,99.12323115063344,0.4242481161063678
weth_usdc_3000,25.0,5.0,100.0,0.5,500.0,98.54573910619692,1.0,98.96839754664443,1094,-49945.69696563795,52.57093093406248,1.0,31,4,98.36755408736222,0.37583790686327745
weth_usdc_3000,25.0,5.0,100.0,0.5,2500.0,98.54573910619692,1.0,98.96839754664443,1094,-49945.69696563795,52.57093093406248,1.0,31,4,98.43246012470463,0.4172889167597257
weth_usdc_3000,25.0,5.0,100.0,0.5,5000.0,98.54573910619692,1.0,98.96839754664443,1094,-49945.69696563795,52.57093093406248,1.0,31,4,98.43246012470463,0.4172889167597257
weth_usdc_3000,25.0,5.0,100.0,1.0,500.0,98.54573910619692,1.0,98.96839754664443,1094,-49945.69696563795,52.57093093406248,1.0,31,4,98.35503001854049,0.3653648448558606
weth_usdc_3000,25.0,5.0,100.0,1.0,2500.0,98.54573910619692,1.0,98.96839754664443,1094,-49945.69696563795,52.57093093406248,1.0,31,4,98.43246012470463,0.4172889167597257
weth_usdc_3000,25.0,5.0,100.0,1.0,5000.0,98.54573910619692,1.0,98.96839754664443,1094,-49945.69696563795,52.57093093406248,1.0,31,4,98.43246012470463,0.4172889167597257
weth_usdc_3000,25.0,5.0,100.0,5.0,500.0,98.54573910619692,1.0,98.96839754664443,1094,-49945.69696563795,52.57093093406248,1.0,31,4,97.90179476613142,0.6590860196145807
weth_usdc_3000,25.0,5.0,100.0,5.0,2500.0,98.54573910619692,1.0,98.96839754664443,1094,-49945.69696563795,52.57093093406248,1.0,31,4,98.43246012470463,0.4172889167597257
weth_usdc_3000,25.0,5.0,100.0,5.0,5000.0,98.54573910619692,1.0,98.96839754664443,1094,-49945.69696563795,52.57093093406248,1.0,31,4,98.43246012470463,0.4172889167597257
weth_usdc_3000,25.0,30.0,10.0,0.5,500.0,99.29600871214251,0.2926988265971317,70.39912878574903,1534,-24236.424351428974,52.57093093406248,0.2926988265971317,31,0,99.39520576507374,0.16553631681712638
weth_usdc_3000,25.0,30.0,10.0,0.5,2500.0,99.29600871214251,0.2926988265971317,70.39912878574903,1534,-24236.424351428974,52.57093093406248,0.2926988265971317,31,0,99.46238285799528,0.23166740578357978
weth_usdc_3000,25.0,30.0,10.0,0.5,5000.0,99.29600871214251,0.2926988265971317,70.39912878574903,1534,-24236.424351428974,52.57093093406248,0.2926988265971317,31,0,99.46238285799528,0.23166740578357978
weth_usdc_3000,25.0,30.0,10.0,1.0,500.0,98.69431157547615,0.2926988265971317,130.56884245238518,1534,-44951.151062987,52.57093093406248,0.2926988265971317,31,0,98.8939914999129,0.3307994698328162
weth_usdc_3000,25.0,30.0,10.0,1.0,2500.0,98.69431157547615,0.2926988265971317,130.56884245238518,1534,-44951.151062987,52.57093093406248,0.2926988265971317,31,0,99.02774489634703,0.46257761430529354
weth_usdc_3000,25.0,30.0,10.0,1.0,5000.0,98.69431157547615,0.2926988265971317,130.56884245238518,1534,-44951.151062987,52.57093093406248,0.2926988265971317,31,0,99.02774489634703,0.46257761430529354
weth_usdc_3000,25.0,30.0,10.0,5.0,500.0,93.99010889548798,0.2926988265971317,600.9891104512025,1534,-206903.51376097903,52.57093093406248,0.2926988265971317,31,0,94.7398353782448,1.3367319939617164
weth_usdc_3000,25.0,30.0,10.0,5.0,2500.0,93.99010889548798,0.2926988265971317,600.9891104512025,1534,-206903.51376097903,52.57093093406248,0.2926988265971317,31,0,95.68808066586409,2.273350718744445
weth_usdc_3000,25.0,30.0,10.0,5.0,5000.0,93.99010889548798,0.2926988265971317,600.9891104512025,1534,-206903.51376097903,52.57093093406248,0.2926988265971317,31,0,95.68808066586409,2.273350718744445
weth_usdc_3000,25.0,30.0,30.0,0.5,500.0,99.09668274326498,0.2926988265971317,90.33172567350239,1534,-31098.652406378373,52.57093093406248,0.2926988265971317,31,0,99.19610095153325,0.16514760124753697
weth_usdc_3000,25.0,30.0,30.0,0.5,2500.0,99.09668274326498,0.2926988265971317,90.33172567350239,1534,-31098.652406378373,52.57093093406248,0.2926988265971317,31,0,99.26317843507809,0.2312083325626085
weth_usdc_3000,25.0,30.0,30.0,0.5,5000.0,99.09668274326498,0.2926988265971317,90.33172567350239,1534,-31098.652406378373,52.57093093406248,0.2926988265971317,31,0,99.26317843507809,0.2312083325626085
weth_usdc_3000,25.0,30.0,30.0,1.0,500.0,98.4951675701501,0.2926988265971317,150.48324298498943,1534,-51807.11462869272,52.57093093406248,0.2926988265971317,31,0,98.69505288237544,0.3305046200779235
weth_usdc_3000,25.0,30.0,30.0,1.0,2500.0,98.4951675701501,0.2926988265971317,150.48324298498943,1534,-51807.11462869272,52.57093093406248,0.2926988265971317,31,0,98.82866506288751,0.4621656383630528
weth_usdc_3000,25.0,30.0,30.0,1.0,5000.0,98.4951675701501,0.2926988265971317,150.48324298498943,1534,-51807.11462869272,52.57093093406248,0.2926988265971317,31,0,98.82866506288751,0.4621656383630528
weth_usdc_3000,25.0,30.0,30.0,5.0,500.0,93.79343433305525,0.2926988265971317,620.6565666944756,1534,-213674.4614082974,52.57093093406248,0.2926988265971317,31,0,94.54489909701562,1.3353962737102711
weth_usdc_3000,25.0,30.0,30.0,5.0,2500.0,93.79343433305525,0.2926988265971317,620.6565666944756,1534,-213674.4614082974,52.57093093406248,0.2926988265971317,31,0,95.49258811118386,2.271598764521624
weth_usdc_3000,25.0,30.0,30.0,5.0,5000.0,93.79343433305525,0.2926988265971317,620.6565666944756,1534,-213674.4614082974,52.57093093406248,0.2926988265971317,31,0,95.49258811118386,2.271598764521624
weth_usdc_3000,25.0,30.0,100.0,0.5,500.0,98.4012736766538,0.2926988265971317,159.87263233462005,1534,-55039.61520936044,52.57093093406248,0.2926988265971317,31,0,98.50130360371016,0.1641067281173657
weth_usdc_3000,25.0,30.0,100.0,0.5,2500.0,98.4012736766538,0.2926988265971317,159.87263233462005,1534,-55039.61520936044,52.57093093406248,0.2926988265971317,31,0,98.56763827616209,0.2295469745937971
weth_usdc_3000,25.0,30.0,100.0,0.5,5000.0,98.4012736766538,0.2926988265971317,159.87263233462005,1534,-55039.61520936044,52.57093093406248,0.2926988265971317,31,0,98.56763827616209,0.2295469745937971
weth_usdc_3000,25.0,30.0,100.0,1.0,500.0,97.80067858178204,0.2926988265971317,219.93214182179614,1534,-75716.40174602192,52.57093093406248,0.2926988265971317,31,0,98.00126263393565,0.3300633079537258
weth_usdc_3000,25.0,30.0,100.0,1.0,2500.0,97.80067858178204,0.2926988265971317,219.93214182179614,1534,-75716.40174602192,52.57093093406248,0.2926988265971317,31,0,98.13386967575305,0.46083095266049146
weth_usdc_3000,25.0,30.0,100.0,1.0,5000.0,97.80067858178204,0.2926988265971317,219.93214182179614,1534,-75716.40174602192,52.57093093406248,0.2926988265971317,31,0,98.13386967575305,0.46083095266049146
weth_usdc_3000,25.0,30.0,100.0,5.0,500.0,93.10739969813454,0.2926988265971317,689.2600301865461,1534,-237292.68910301526,52.57093093406248,0.2926988265971317,31,0,93.86598345206755,1.329540359033291
weth_usdc_3000,25.0,30.0,100.0,5.0,2500.0,93.10739969813454,0.2926988265971317,689.2600301865461,1534,-237292.68910301526,52.57093093406248,0.2926988265971317,31,0,94.81138741733284,2.263916522708524
weth_usdc_3000,25.0,30.0,100.0,5.0,5000.0,93.10739969813454,0.2926988265971317,689.2600301865461,1534,-237292.68910301526,52.57093093406248,0.2926988265971317,31,0,94.81138741733284,2.263916522708524
weth_usdc_3000,50.0,1.0,10.0,0.5,500.0,96.42923648263286,1.0,9.62407377251964,997,-122623.28757859864,52.57093093406248,1.0,31,4,93.99947215353414,3.520501475895468
weth_usdc_3000,50.0,1.0,10.0,0.5,2500.0,96.42923648263286,1.0,9.62407377251964,997,-122623.28757859864,52.57093093406248,1.0,31,4,94.6015760607018,3.715811211227313
weth_usdc_3000,50.0,1.0,10.0,0.5,5000.0,96.42923648263286,1.0,9.62407377251964,997,-122623.28757859864,52.57093093406248,1.0,31,4,94.6015760607018,3.715811211227313
weth_usdc_3000,50.0,1.0,10.0,1.0,500.0,96.42923648263286,1.0,9.62407377251964,997,-122623.28757859864,52.57093093406248,1.0,31,4,93.98694630880523,3.509112761160869
