pool,window_id,trigger_gap_bps,base_fee_bps,start_concession_bps,concession_growth_bps_per_sec,max_fee_bps,recapture_pct,auction_clear_rate,n_trigger_events,lp_net_quote_token
weth_usdc_3000,weth_usdc_3000_month_23652043_23659242_w25,5.0,1.0,10.0,1.0,5000.0,99.68112790028373,1.0,18,-0.010071702820806473
weth_usdc_3000,weth_usdc_3000_month_23659243_23666442_w26,5.0,1.0,10.0,1.0,5000.0,99.8946776513076,1.0,32,-0.02023302150580247
weth_usdc_3000,weth_usdc_3000_month_23666443_23673642_w27,5.0,1.0,10.0,1.0,5000.0,99.8922301454971,1.0,33,-0.010645745915021838
weth_usdc_3000,weth_usdc_3000_month_23673643_23680842_w28,5.0,1.0,10.0,1.0,5000.0,99.89235004554101,1.0,38,-0.026654886207125646
weth_usdc_3000,weth_usdc_3000_month_23680843_23688042_w29,5.0,1.0,10.0,1.0,5000.0,99.88810991275082,1.0,54,-0.05266708697320004
weth_usdc_3000,weth_usdc_3000_month_23688043_23695242_w30,5.0,1.0,10.0,1.0,5000.0,99.9,1.0,44,-0.036321849441493304
weth_usdc_3000,weth_usdc_3000_month_23695243_23700766_w31,5.0,1.0,10.0,1.0,5000.0,99.8963067042457,1.0,31,-0.020690174716230178
weth_usdc_3000,weth_usdc_3000_month_23479243_23486442_w01,5.0,1.0,10.0,5.0,500.0,99.88131988821799,1.0,34,-0.01091739521904311
weth_usdc_3000,weth_usdc_3000_month_23486443_23493642_w02,5.0,1.0,10.0,5.0,500.0,99.9,1.0,24,-0.009587373227795055
weth_usdc_3000,weth_usdc_3000_month_23493643_23500842_w03,5.0,1.0,10.0,5.0,500.0,99.89872297589567,1.0,33,-0.01418768462973378
weth_usdc_3000,weth_usdc_3000_month_23500843_23508042_w04,5.0,1.0,10.0,5.0,500.0,99.85295671454533,1.0,15,-0.007485053876217719
weth_usdc_3000,weth_usdc_3000_month_23508043_23515242_w05,5.0,1.0,10.0,5.0,500.0,99.89967761257233,1.0,24,-0.011138219713224932
weth_usdc_3000,weth_usdc_3000_month_23515243_23522442_w06,5.0,1.0,10.0,5.0,500.0,99.88190247961353,1.0,24,-0.01207340839506793
weth_usdc_3000,weth_usdc_3000_month_23522443_23529642_w07,5.0,1.0,10.0,5.0,500.0,99.9,1.0,33,-0.007959042691782617
weth_usdc_3000,weth_usdc_3000_month_23529643_23536842_w08,5.0,1.0,10.0,5.0,500.0,99.86785847255214,1.0,23,-0.01020517672128753
weth_usdc_3000,weth_usdc_3000_month_23536843_23544042_w09,5.0,1.0,10.0,5.0,500.0,99.89615097494718,1.0,28,-0.014942630602692825
weth_usdc_3000,weth_usdc_3000_month_23544043_23551242_w10,5.0,1.0,10.0,5.0,500.0,99.9,1.0,117,-0.22868924534928126
weth_usdc_3000,weth_usdc_3000_month_23551243_23558442_w11,5.0,1.0,10.0,5.0,500.0,99.89173102761838,1.0,73,-0.005955698802387501
weth_usdc_3000,weth_usdc_3000_month_23558443_23565642_w12,5.0,1.0,10.0,5.0,500.0,99.89802514298462,1.0,58,-0.07457238189289898
weth_usdc_3000,weth_usdc_3000_month_23565643_23572842_w13,5.0,1.0,10.0,5.0,500.0,99.89564820235962,1.0,46,-0.013574602127094975
weth_usdc_3000,weth_usdc_3000_month_23572843_23580042_w14,5.0,1.0,10.0,5.0,500.0,99.898238288661,1.0,65,-0.05987711033736478
weth_usdc_3000,weth_usdc_3000_month_23580043_23587242_w15,5.0,1.0,10.0,5.0,500.0,99.88827404530245,1.0,53,-0.022726836775981307
weth_usdc_3000,weth_usdc_3000_month_23587243_23594442_w16,5.0,1.0,10.0,5.0,500.0,99.89130915135475,1.0,52,-0.027209839981267008
weth_usdc_3000,weth_usdc_3000_month_23594443_23601642_w17,5.0,1.0,10.0,5.0,500.0,99.89800713771464,1.0,62,-0.041782889786631194
weth_usdc_3000,weth_usdc_3000_month_23601643_23608842_w18,5.0,1.0,10.0,5.0,500.0,99.89107265350275,1.0,28,-0.008463507924868718
weth_usdc_3000,weth_usdc_3000_month_23608843_23616042_w19,5.0,1.0,10.0,5.0,500.0,99.89804786301579,1.0,44,-0.02913074774523458
weth_usdc_3000,weth_usdc_3000_month_23616043_23623242_w20,5.0,1.0,10.0,5.0,500.0,99.86993070281326,1.0,33,-0.01950512216537508
weth_usdc_3000,weth_usdc_3000_month_23623243_23630442_w21,5.0,1.0,10.0,5.0,500.0,99.9,1.0,59,-0.03501440599303705
weth_usdc_3000,weth_usdc_3000_month_23630443_23637642_w22,5.0,1.0,10.0,5.0,500.0,99.89795649122892,1.0,52,-0.03401399758714474
weth_usdc_3000,weth_usdc_3000_month_23637643_23644842_w23,5.0,1.0,10.0,5.0,500.0,99.88256763312803,1.0,35,-0.022662715656646418
weth_usdc_3000,weth_usdc_3000_month_23644843_23652042_w24,5.0,1.0,10.0,5.0,500.0,99.89310826838236,1.0,33,-0.015916322296455013
weth_usdc_3000,weth_usdc_3000_month_23652043_23659242_w25,5.0,1.0,10.0,5.0,500.0,99.68112790028373,1.0,18,-0.010071702820806473
weth_usdc_3000,weth_usdc_3000_month_23659243_23666442_w26,5.0,1.0,10.0,5.0,500.0,99.8946776513076,1.0,32,-0.02023302150580247
weth_usdc_3000,weth_usdc_3000_month_23666443_23673642_w27,5.0,1.0,10.0,5.0,500.0,99.8922301454971,1.0,33,-0.010645745915021838
weth_usdc_3000,weth_usdc_3000_month_23673643_23680842_w28,5.0,1.0,10.0,5.0,500.0,99.89235004554101,1.0,38,-0.026654886207125646
weth_usdc_3000,weth_usdc_3000_month_23680843_23688042_w29,5.0,1.0,10.0,5.0,500.0,99.88810991275082,1.0,54,-0.05266708697320004
weth_usdc_3000,weth_usdc_3000_month_23688043_23695242_w30,5.0,1.0,10.0,5.0,500.0,99.9,1.0,44,-0.036321849441493304
weth_usdc_3000,weth_usdc_3000_month_23695243_23700766_w31,5.0,1.0,10.0,5.0,500.0,99.8963067042457,1.0,31,-0.020690174716230178
weth_usdc_3000,weth_usdc_3000_month_23479243_23486442_w01,5.0,1.0,10.0,5.0,2500.0,99.88131988821799,1.0,34,-0.01091739521904311
weth_usdc_3000,weth_usdc_3000_month_23486443_23493642_w02,5.0,1.0,10.0,5.0,2500.0,99.9,1.0,24,-0.009587373227795055
weth_usdc_3000,weth_usdc_3000_month_23493643_23500842_w03,5.0,1.0,10.0,5.0,2500.0,99.89872297589567,1.0,33,-0.01418768462973378
weth_usdc_3000,weth_usdc_3000_month_23500843_23508042_w04,5.0,1.0,10.0,5.0,2500.0,99.85295671454533,1.0,15,-0.007485053876217719
weth_usdc_3000,weth_usdc_3000_month_23508043_23515242_w05,5.0,1.0,10.0,5.0,2500.0,99.89967761257233,1.0,24,-0.011138219713224932
weth_usdc_3000,weth_usdc_3000_month_23515243_23522442_w06,5.0,1.0,10.0,5.0,2500.0,99.88190247961353,1.0,24,-0.01207340839506793
weth_usdc_3000,weth_usdc_3000_month_23522443_23529642_w07,5.0,1.0,10.0,5.0,2500.0,99.9,1.0,33,-0.007959042691782617
weth_usdc_3000,weth_usdc_3000_month_23529643_23536842_w08,5.0,1.0,10.0,5.0,2500.0,99.86785847255214,1.0,23,-0.01020517672128753
weth_usdc_3000,weth_usdc_3000_month_23536843_23544042_w09,5.0,1.0,10.0,5.0,2500.0,99.89615097494718,1.0,28,-0.014942630602692825
weth_usdc_3000,weth_usdc_3000_month_23544043_23551242_w10,5.0,1.0,10.0,5.0,2500.0,99.9,1.0,117,-0.22868924534928126
weth_usdc_3000,weth_usdc_3000_month_23551243_23558442_w11,5.0,1.0,10.0,5.0,2500.0,99.89173102761838,1.0,73,-0.005955698802387501
weth_usdc_3000,weth_usdc_3000_month_23558443_23565642_w12,5.0,1.0,10.0,5.0,2500.0,99.89802514298462,1.0,58,-0.07457238189289898
weth_usdc_3000,weth_usdc_3000_month_23565643_23572842_w13,5.0,1.0,10.0,5.0,2500.0,99.89564820235962,1.0,46,-0.013574602127094975
weth_usdc_3000,weth_usdc_3000_month_23572843_23580042_w14,5.0,1.0,10.0,5.0,2500.0,99.898238288661,1.0,65,-0.05987711033736478
weth_usdc_3000,weth_usdc_3000_month_23580043_23587242_w15,5.0,1.0,10.0,5.0,2500.0,99.88827404530245,1.0,53,-0.022726836775981307
weth_usdc_3000,weth_usdc_3000_month_23587243_23594442_w16,5.0,1.0,10.0,5.0,2500.0,99.89130915135475,1.0,52,-0.027209839981267008
weth_usdc_3000,weth_usdc_3000_month_23594443_23601642_w17,5.0,1.0,10.0,5.0,2500.0,99.89800713771464,1.0,62,-0.041782889786631194
weth_usdc_3000,weth_usdc_3000_month_23601643_23608842_w18,5.0,1.0,10.0,5.0,2500.0,99.89107265350275,1.0,28,-0.008463507924868718
weth_usdc_3000,weth_usdc_3000_month_23608843_23616042_w19,5.0,1.0,10.0,5.0,2500.0,99.89804786301579,1.0,44,-0.02913074774523458
weth_usdc_3000,weth_usdc_3000_month_23616043_23623242_w20,5.0,1.0,10.0,5.0,2500.0,99.86993070281326,1.0,33,-0.01950512216537508
weth_usdc_3000,weth_usdc_3000_month_23623243_23630442_w21,5.0,1.0,10.0,5.0,2500.0,99.9,1.0,59,-0.03501440599303705
weth_usdc_3000,weth_usdc_3000_month_23630443_23637642_w22,5.0,1.0,10.0,5.0,2500.0,99.89795649122892,1.0,52,-0.03401399758714474
weth_usdc_3000,weth_usdc_3000_month_23637643_23644842_w23,5.0,1.0,10.0,5.0,2500.0,99.88256763312803,1.0,35,-0.022662715656646418
weth_usdc_3000,weth_usdc_3000_month_23644843_23652042_w24,5.0,1.0,10.0,5.0,2500.0,99.89310826838236,1.0,33,-0.015916322296455013
weth_usdc_3000,weth_usdc_3000_month_23652043_23659242_w25,5.0,1.0,10.0,5.0,2500.0,99.68112790028373,1.0,18,-0.010071702820806473
weth_usdc_3000,weth_usdc_3000_month_23659243_23666442_w26,5.0,1.0,10.0,5.0,2500.0,99.8946776513076,1.0,32,-0.02023302150580247
weth_usdc_3000,weth_usdc_3000_month_23666443_23673642_w27,5.0,1.0,10.0,5.0,2500.0,99.8922301454971,1.0,33,-0.010645745915021838
weth_usdc_3000,weth_usdc_3000_month_23673643_23680842_w28,5.0,1.0,10.0,5.0,2500.0,99.89235004554101,1.0,38,-0.026654886207125646
weth_usdc_3000,weth_usdc_3000_month_23680843_23688042_w29,5.0,1.0,10.0,5.0,2500.0,99.88810991275082,1.0,54,-0.05266708697320004
weth_usdc_3000,weth_usdc_3000_month_23688043_23695242_w30,5.0,1.0,10.0,5.0,2500.0,99.9,1.0,44,-0.036321849441493304
weth_usdc_3000,weth_usdc_3000_month_23695243_23700766_w31,5.0,1.0,10.0,5.0,2500.0,99.8963067042457,1.0,31,-0.020690174716230178
weth_usdc_3000,weth_usdc_3000_month_23479243_23486442_w01,5.0,1.0,10.0,5.0,5000.0,99.88131988821799,1.0,34,-0.01091739521904311
weth_usdc_3000,weth_usdc_3000_month_23486443_23493642_w02,5.0,1.0,10.0,5.0,5000.0,99.9,1.0,24,-0.009587373227795055
weth_usdc_3000,weth_usdc_3000_month_23493643_23500842_w03,5.0,1.0,10.0,5.0,5000.0,99.89872297589567,1.0,33,-0.01418768462973378
weth_usdc_3000,weth_usdc_3000_month_23500843_23508042_w04,5.0,1.0,10.0,5.0,5000.0,99.85295671454533,1.0,15,-0.007485053876217719
weth_usdc_3000,weth_usdc_3000_month_23508043_23515242_w05,5.0,1.0,10.0,5.0,5000.0,99.89967761257233,1.0,24,-0.011138219713224932
weth_usdc_3000,weth_usdc_3000_month_23515243_23522442_w06,5.0,1.0,10.0,5.0,5000.0,99.88190247961353,1.0,24,-0.01207340839506793
weth_usdc_3000,weth_usdc_3000_month_23522443_23529642_w07,5.0,1.0,10.0,5.0,5000.0,99.9,1.0,33,-0.007959042691782617
weth_usdc_3000,weth_usdc_3000_month_23529643_23536842_w08,5.0,1.0,10.0,5.0,5000.0,99.86785847255214,1.0,23,-0.01020517672128753
weth_usdc_3000,weth_usdc_3000_month_23536843_23544042_w09,5.0,1.0,10.0,5.0,5000.0,99.89615097494718,1.0,28,-0.014942630602692825
weth_usdc_3000,weth_usdc_3000_month_23544043_23551242_w10,5.0,1.0,10.0,5.0,5000.0,99.9,1.0,117,-0.22868924534928126
weth_usdc_3000,weth_usdc_3000_month_23551243_23558442_w11,5.0,1.0,10.0,5.0,5000.0,99.89173102761838,1.0,73,-0.005955698802387501
weth_usdc_3000,weth_usdc_3000_month_23558443_23565642_w12,5.0,1.0,10.0,5.0,5000.0,99.89802514298462,1.0,58,-0.07457238189289898
weth_usdc_3000,weth_usdc_3000_month_23565643_23572842_w13,5.0,1.0,10.0,5.0,5000.0,99.89564820235962,1.0,46,-0.013574602127094975
weth_usdc_3000,weth_usdc_3000_month_23572843_23580042_w14,5.0,1.0,10.0,5.0,5000.0,99.898238288661,1.0,65,-0.05987711033736478
weth_usdc_3000,weth_usdc_3000_month_23580043_23587242_w15,5.0,1.0,10.0,5.0,5000.0,99.88827404530245,1.0,53,-0.022726836775981307
weth_usdc_3000,weth_usdc_3000_month_23587243_23594442_w16,5.0,1.0,10.0,5.0,5000.0,99.89130915135475,1.0,52,-0.027209839981267008
weth_usdc_3000,weth_usdc_3000_month_23594443_23601642_w17,5.0,1.0,10.0,5.0,5000.0,99.89800713771464,1.0,62,-0.041782889786631194
weth_usdc_3000,weth_usdc_3000_month_23601643_23608842_w18,5.0,1.0,10.0,5.0,5000.0,99.89107265350275,1.0,28,-0.008463507924868718
weth_usdc_3000,weth_usdc_3000_month_23608843_23616042_w19,5.0,1.0,10.0,5.0,5000.0,99.89804786301579,1.0,44,-0.02913074774523458
weth_usdc_3000,weth_usdc_3000_month_23616043_23623242_w20,5.0,1.0,10.0,5.0,5000.0,99.86993070281326,1.0,33,-0.01950512216537508
weth_usdc_3000,weth_usdc_3000_month_23623243_23630442_w21,5.0,1.0,10.0,5.0,5000.0,99.9,1.0,59,-0.03501440599303705
weth_usdc_3000,weth_usdc_3000_month_23630443_23637642_w22,5.0,1.0,10.0,5.0,5000.0,99.89795649122892,1.0,52,-0.03401399758714474
weth_usdc_3000,weth_usdc_3000_month_23637643_23644842_w23,5.0,1.0,10.0,5.0,5000.0,99.88256763312803,1.0,35,-0.022662715656646418
weth_usdc_3000,weth_usdc_3000_month_23644843_23652042_w24,5.0,1.0,10.0,5.0,5000.0,99.89310826838236,1.0,33,-0.015916322296455013
weth_usdc_3000,weth_usdc_3000_month_23652043_23659242_w25,5.0,1.0,10.0,5.0,5000.0,99.68112790028373,1.0,18,-0.010071702820806473
weth_usdc_3000,weth_usdc_3000_month_23659243_23666442_w26,5.0,1.0,10.0,5.0,5000.0,99.8946776513076,1.0,32,-0.02023302150580247
weth_usdc_3000,weth_usdc_3000_month_23666443_23673642_w27,5.0,1.0,10.0,5.0,5000.0,99.8922301454971,1.0,33,-0.010645745915021838
weth_usdc_3000,weth_usdc_3000_month_23673643_23680842_w28,5.0,1.0,10.0,5.0,5000.0,99.89235004554101,1.0,38,-0.026654886207125646
weth_usdc_3000,weth_usdc_3000_month_23680843_23688042_w29,5.0,1.0,10.0,5.0,5000.0,99.88810991275082,1.0,54,-0.05266708697320004
weth_usdc_3000,weth_usdc_3000_month_23688043_23695242_w30,5.0,1.0,10.0,5.0,5000.0,99.9,1.0,44,-0.036321849441493304
weth_usdc_3000,weth_usdc_3000_month_23695243_23700766_w31,5.0,1.0,10.0,5.0,5000.0,99.8963067042457,1.0,31,-0.020690174716230178
weth_usdc_3000,weth_usdc_3000_month_23479243_23486442_w01,5.0,1.0,30.0,0.5,500.0,99.68139480397318,1.0,34,-0.02930852348921356
weth_usdc_3000,weth_usdc_3000_month_23486443_23493642_w02,5.0,1.0,30.0,0.5,500.0,99.7,1.0,24,-0.028762119683385167
weth_usdc_3000,weth_usdc_3000_month_23493643_23500842_w03,5.0,1.0,30.0,0.5,500.0,99.69873714453684,1.0,33,-0.04220327780920049
weth_usdc_3000,weth_usdc_3000_month_23500843_23508042_w04,5.0,1.0,30.0,0.5,500.0,99.65321361744773,1.0,15,-0.01765272551491429
weth_usdc_3000,weth_usdc_3000_month_23508043_23515242_w05,5.0,1.0,30.0,0.5,500.0,99.69969009218427,1.0,24,-0.03334168794299815
weth_usdc_3000,weth_usdc_3000_month_23515243_23522442_w06,5.0,1.0,30.0,0.5,500.0,99.68197109127094,1.0,24,-0.03251290021973842
weth_usdc_3000,weth_usdc_3000_month_23522443_23529642_w07,5.0,1.0,30.0,0.5,500.0,99.7,1.0,33,-0.02387712807534785
weth_usdc_3000,weth_usdc_3000_month_23529643_23536842_w08,5.0,1.0,30.0,0.5,500.0,99.66800828009882,1.0,23,-0.02563943551305418
weth_usdc_3000,weth_usdc_3000_month_23536843_23544042_w09,5.0,1.0,30.0,0.5,500.0,99.6961828563165,1.0,28,-0.04371564727274376
weth_usdc_3000,weth_usdc_3000_month_23544043_23551242_w10,5.0,1.0,30.0,0.5,500.0,99.7,1.0,117,-0.6860677360478438
weth_usdc_3000,weth_usdc_3000_month_23551243_23558442_w11,5.0,1.0,30.0,0.5,500.0,99.69176278829484,1.0,73,-0.016955624055735596
weth_usdc_3000,weth_usdc_3000_month_23558443_23565642_w12,5.0,1.0,30.0,0.5,500.0,99.69803390350152,1.0,58,-0.220822384319666
weth_usdc_3000,weth_usdc_3000_month_23565643_23572842_w13,5.0,1.0,30.0,0.5,500.0,99.69566787131247,1.0,46,-0.039589040676255495
weth_usdc_3000,weth_usdc_3000_month_23572843_23580042_w14,5.0,1.0,30.0,0.5,500.0,99.69824498185277,1.0,65,-0.1775541928168455
weth_usdc_3000,weth_usdc_3000_month_23580043_23587242_w15,5.0,1.0,30.0,0.5,500.0,99.6883182750105,1.0,53,-0.063401021804364
weth_usdc_3000,weth_usdc_3000_month_23587243_23594442_w16,5.0,1.0,30.0,0.5,500.0,99.69134477278226,1.0,52,-0.07726924066429257
weth_usdc_3000,weth_usdc_3000_month_23594443_23601642_w17,5.0,1.0,30.0,0.5,500.0,99.69801764297421,1.0,62,-0.1237115544989159
weth_usdc_3000,weth_usdc_3000_month_23601643_23608842_w18,5.0,1.0,30.0,0.5,500.0,99.69112165306869,1.0,28,-0.023999431007338434
weth_usdc_3000,weth_usdc_3000_month_23608843_23616042_w19,5.0,1.0,30.0,0.5,500.0,99.69806546831762,1.0,44,-0.08627164607032685
weth_usdc_3000,weth_usdc_3000_month_23616043_23623242_w20,5.0,1.0,30.0,0.5,500.0,99.67005124811163,1.0,33,-0.04947893817444356
weth_usdc_3000,weth_usdc_3000_month_23623243_23630442_w21,5.0,1.0,30.0,0.5,500.0,99.7,1.0,59,-0.10504321797911113
weth_usdc_3000,weth_usdc_3000_month_23630443_23637642_w22,5.0,1.0,30.0,0.5,500.0,99.69796862973968,1.0,52,-0.10067562771017964
weth_usdc_3000,weth_usdc_3000_month_23637643_23644842_w23,5.0,1.0,30.0,0.5,500.0,99.68265391830491,1.0,35,-0.06124311555473942
weth_usdc_3000,weth_usdc_3000_month_23644843_23652042_w24,5.0,1.0,30.0,0.5,500.0,99.69314063856594,1.0,33,-0.04569177075117573
weth_usdc_3000,weth_usdc_3000_month_23652043_23659242_w25,5.0,1.0,30.0,0.5,500.0,99.48203663819726,1.0,18,-0.016360079971828697
weth_usdc_3000,weth_usdc_3000_month_23659243_23666442_w26,5.0,1.0,30.0,0.5,500.0,99.69470254852651,1.0,32,-0.05864937478151532
weth_usdc_3000,weth_usdc_3000_month_23666443_23673642_w27,5.0,1.0,30.0,0.5,500.0,99.69227501075284,1.0,33,-0.030397758838392575
weth_usdc_3000,weth_usdc_3000_month_23673643_23680842_w28,5.0,1.0,30.0,0.5,500.0,99.69240740706718,1.0,38,-0.07616209039737643
weth_usdc_3000,weth_usdc_3000_month_23680843_23688042_w29,5.0,1.0,30.0,0.5,500.0,99.68815282577026,1.0,54,-0.14678764358210947
weth_usdc_3000,weth_usdc_3000_month_23688043_23695242_w30,5.0,1.0,30.0,0.5,500.0,99.7,1.0,44,-0.10896554832447991
weth_usdc_3000,weth_usdc_3000_month_23695243_23700766_w31,5.0,1.0,30.0,0.5,500.0,99.69633035914678,1.0,31,-0.06059193971571706
weth_usdc_3000,weth_usdc_3000_month_23479243_23486442_w01,5.0,1.0,30.0,0.5,2500.0,99.68139480397318,1.0,34,-0.02930852348921356
weth_usdc_3000,weth_usdc_3000_month_23486443_23493642_w02,5.0,1.0,30.0,0.5,2500.0,99.7,1.0,24,-0.028762119683385167
weth_usdc_3000,weth_usdc_3000_month_23493643_23500842_w03,5.0,1.0,30.0,0.5,2500.0,99.69873714453684,1.0,33,-0.04220327780920049
weth_usdc_3000,weth_usdc_3000_month_23500843_23508042_w04,5.0,1.0,30.0,0.5,2500.0,99.65321361744773,1.0,15,-0.01765272551491429
weth_usdc_3000,weth_usdc_3000_month_23508043_23515242_w05,5.0,1.0,30.0,0.5,2500.0,99.69969009218427,1.0,24,-0.03334168794299815
weth_usdc_3000,weth_usdc_3000_month_23515243_23522442_w06,5.0,1.0,30.0,0.5,2500.0,99.68197109127094,1.0,24,-0.03251290021973842
weth_usdc_3000,weth_usdc_3000_month_23522443_23529642_w07,5.0,1.0,30.0,0.5,2500.0,99.7,1.0,33,-0.02387712807534785
weth_usdc_3000,weth_usdc_3000_month_23529643_23536842_w08,5.0,1.0,30.0,0.5,2500.0,99.66800828009882,1.0,23,-0.02563943551305418
weth_usdc_3000,weth_usdc_3000_month_23536843_23544042_w09,5.0,1.0,30.0,0.5,2500.0,99.6961828563165,1.0,28,-0.04371564727274376
weth_usdc_3000,weth_usdc_3000_month_23544043_23551242_w10,5.0,1.0,30.0,0.5,2500.0,99.7,1.0,117,-0.6860677360478438
weth_usdc_3000,weth_usdc_3000_month_23551243_23558442_w11,5.0,1.0,30.0,0.5,2500.0,99.69176278829484,1.0,73,-0.016955624055735596
weth_usdc_3000,weth_usdc_3000_month_23558443_23565642_w12,5.0,1.0,30.0,0.5,2500.0,99.69803390350152,1.0,58,-0.220822384319666
weth_usdc_3000,weth_usdc_3000_month_23565643_23572842_w13,5.0,1.0,30.0,0.5,2500.0,99.69566787131247,1.0,46,-0.039589040676255495
weth_usdc_3000,weth_usdc_3000_month_23572843_23580042_w14,5.0,1.0,30.0,0.5,2500.0,99.69824498185277,1.0,65,-0.1775541928168455
weth_usdc_3000,weth_usdc_3000_month_23580043_23587242_w15,5.0,1.0,30.0,0.5,2500.0,99.6883182750105,1.0,53,-0.063401021804364
weth_usdc_3000,weth_usdc_3000_month_23587243_23594442_w16,5.0,1.0,30.0,0.5,2500.0,99.69134477278226,1.0,52,-0.07726924066429257
weth_usdc_3000,weth_usdc_3000_month_23594443_23601642_w17,5.0,1.0,30.0,0.5,2500.0,99.69801764297421,1.0,62,-0.1237115544989159
weth_usdc_3000,weth_usdc_3000_month_23601643_23608842_w18,5.0,1.0,30.0,0.5,2500.0,99.69112165306869,1.0,28,-0.023999431007338434
weth_usdc_3000,weth_usdc_3000_month_23608843_23616042_w19,5.0,1.0,30.0,0.5,2500.0,99.69806546831762,1.0,44,-0.08627164607032685
weth_usdc_3000,weth_usdc_3000_month_23616043_23623242_w20,5.0,1.0,30.0,0.5,2500.0,99.67005124811163,1.0,33,-0.04947893817444356
weth_usdc_3000,weth_usdc_3000_month_23623243_23630442_w21,5.0,1.0,30.0,0.5,2500.0,99.7,1.0,59,-0.10504321797911113
weth_usdc_3000,weth_usdc_3000_month_23630443_23637642_w22,5.0,1.0,30.0,0.5,2500.0,99.69796862973968,1.0,52,-0.10067562771017964
weth_usdc_3000,weth_usdc_3000_month_23637643_23644842_w23,5.0,1.0,30.0,0.5,2500.0,99.68265391830491,1.0,35,-0.06124311555473942
weth_usdc_3000,weth_usdc_3000_month_23644843_23652042_w24,5.0,1.0,30.0,0.5,2500.0,99.69314063856594,1.0,33,-0.04569177075117573
weth_usdc_3000,weth_usdc_3000_month_23652043_23659242_w25,5.0,1.0,30.0,0.5,2500.0,99.48203663819726,1.0,18,-0.016360079971828697
weth_usdc_3000,weth_usdc_3000_month_23659243_23666442_w26,5.0,1.0,30.0,0.5,2500.0,99.69470254852651,1.0,32,-0.05864937478151532
weth_usdc_3000,weth_usdc_3000_month_23666443_23673642_w27,5.0,1.0,30.0,0.5,2500.0,99.69227501075284,1.0,33,-0.030397758838392575
weth_usdc_3000,weth_usdc_3000_month_23673643_23680842_w28,5.0,1.0,30.0,0.5,2500.0,99.69240740706718,1.0,38,-0.07616209039737643
weth_usdc_3000,weth_usdc_3000_month_23680843_23688042_w29,5.0,1.0,30.0,0.5,2500.0,99.68815282577026,1.0,54,-0.14678764358210947
weth_usdc_3000,weth_usdc_3000_month_23688043_23695242_w30,5.0,1.0,30.0,0.5,2500.0,99.7,1.0,44,-0.10896554832447991
weth_usdc_3000,weth_usdc_3000_month_23695243_23700766_w31,5.0,1.0,30.0,0.5,2500.0,99.69633035914678,1.0,31,-0.06059193971571706
weth_usdc_3000,weth_usdc_3000_month_23479243_23486442_w01,5.0,1.0,30.0,0.5,5000.0,99.68139480397318,1.0,34,-0.02930852348921356
weth_usdc_3000,weth_usdc_3000_month_23486443_23493642_w02,5.0,1.0,30.0,0.5,5000.0,99.7,1.0,24,-0.028762119683385167
weth_usdc_3000,weth_usdc_3000_month_23493643_23500842_w03,5.0,1.0,30.0,0.5,5000.0,99.69873714453684,1.0,33,-0.04220327780920049
weth_usdc_3000,weth_usdc_3000_month_23500843_23508042_w04,5.0,1.0,30.0,0.5,5000.0,99.65321361744773,1.0,15,-0.01765272551491429
weth_usdc_3000,weth_usdc_3000_month_23508043_23515242_w05,5.0,1.0,30.0,0.5,5000.0,99.69969009218427,1.0,24,-0.03334168794299815
weth_usdc_3000,weth_usdc_3000_month_23515243_23522442_w06,5.0,1.0,30.0,0.5,5000.0,99.68197109127094,1.0,24,-0.03251290021973842
weth_usdc_3000,weth_usdc_3000_month_23522443_23529642_w07,5.0,1.0,30.0,0.5,5000.0,99.7,1.0,33,-0.02387712807534785
weth_usdc_3000,weth_usdc_3000_month_23529643_23536842_w08,5.0,1.0,30.0,0.5,5000.0,99.66800828009882,1.0,23,-0.02563943551305418
weth_usdc_3000,weth_usdc_3000_month_23536843_23544042_w09,5.0,1.0,30.0,0.5,5000.0,99.6961828563165,1.0,28,-0.04371564727274376
weth_usdc_3000,weth_usdc_3000_month_23544043_23551242_w10,5.0,1.0,30.0,0.5,5000.0,99.7,1.0,117,-0.6860677360478438
weth_usdc_3000,weth_usdc_3000_month_23551243_23558442_w11,5.0,1.0,30.0,0.5,5000.0,99.69176278829484,1.0,73,-0.016955624055735596
weth_usdc_3000,weth_usdc_3000_month_23558443_23565642_w12,5.0,1.0,30.0,0.5,5000.0,99.69803390350152,1.0,58,-0.220822384319666
weth_usdc_3000,weth_usdc_3000_month_23565643_23572842_w13,5.0,1.0,30.0,0.5,5000.0,99.69566787131247,1.0,46,-0.039589040676255495
